kabupaten_kota,kecamatan,latitude,longitude,is_kota,jenis_usaha,tahun_berdiri,jumlah_karyawan,has_digital_presence,omset_bulanan,populasi,kepadatan_penduduk,income_per_kapita,jarak_ke_jalan_utama,jarak_ke_pasar,akses_internet_pct,skor_infrastruktur,jumlah_kompetitor_radius_3km,jarak_ke_bank_terdekat,penetrasi_kur_pct,risiko_banjir,risiko_gempa,skor_potensi,is_survived_3yr,business_maturity,infra_x_income,competition_density_ratio,avg_distance_to_facilities,market_gap_score,digital_readiness_index,risk_composite,financial_access_score,omset_per_karyawan,location_advantage
Kab. Bekasi,Sukatani,-6.313246769134466,107.06336664655564,False,Fashion,2023,3,0,54.42,101877,16652.7,8.53,6.61,14.58,74.4,54.4,0,0.94,30.2,0.521,0.167,51.19,1,1,0.30935466666666667,0.0,7.376666666666668,101877.0,0.37200000000000005,0.34400000000000003,0.6322,18.14,35.68639999999999
Kab. Bekasi,Sukatani,-6.307974418033945,107.07424585226244,False,Makanan,2015,13,1,40.71,101877,16652.7,8.53,6.61,14.58,74.4,54.4,0,0.94,30.2,0.521,0.167,58.78,1,9,0.30935466666666667,0.0,7.376666666666668,101877.0,0.8720000000000001,0.34400000000000003,0.6322,3.1315384615384616,35.68639999999999
Kab. Bekasi,Sukatani,-6.3108871066258985,107.06854850250107,False,Jasa,2019,4,0,66.47,101877,16652.7,8.53,6.61,14.58,74.4,54.4,0,0.94,30.2,0.521,0.167,51.19,0,5,0.30935466666666667,0.0,7.376666666666668,101877.0,0.37200000000000005,0.34400000000000003,0.6322,16.6175,35.68639999999999
Kab. Bekasi,Sukatani,-6.309402421256963,107.0694276082666,False,Makanan,2011,9,1,62.65,101877,16652.7,8.53,6.61,14.58,74.4,54.4,0,0.94,30.2,0.521,0.167,58.78,1,13,0.30935466666666667,0.0,7.376666666666668,101877.0,0.8720000000000001,0.34400000000000003,0.6322,6.961111111111111,35.68639999999999
Kab. Bekasi,Sukatani,-6.3180019518214445,107.06006753913728,False,Fashion,2013,10,0,106.45,101877,16652.7,8.53,6.61,14.58,74.4,54.4,0,0.94,30.2,0.521,0.167,51.19,1,11,0.30935466666666667,0.0,7.376666666666668,101877.0,0.37200000000000005,0.34400000000000003,0.6322,10.645,35.68639999999999
Kab. Bekasi,Sukatani,-6.322340504820151,107.07507567345608,False,Fashion,2023,12,0,77.13,101877,16652.7,8.53,6.61,14.58,74.4,54.4,0,0.94,30.2,0.521,0.167,51.19,0,1,0.30935466666666667,0.0,7.376666666666668,101877.0,0.37200000000000005,0.34400000000000003,0.6322,6.427499999999999,35.68639999999999
Kab. Bekasi,Sukatani,-6.309929556588099,107.0748758048502,False,Fashion,2020,1,1,167.05,101877,16652.7,8.53,6.61,14.58,74.4,54.4,0,0.94,30.2,0.521,0.167,58.78,0,4,0.30935466666666667,0.0,7.376666666666668,101877.0,0.8720000000000001,0.34400000000000003,0.6322,167.05,35.68639999999999
Kab. Bekasi,Sukatani,-6.316104265810773,107.06404005944492,False,Jasa,2012,7,1,80.64,101877,16652.7,8.53,6.61,14.58,74.4,54.4,0,0.94,30.2,0.521,0.167,58.78,0,12,0.30935466666666667,0.0,7.376666666666668,101877.0,0.8720000000000001,0.34400000000000003,0.6322,11.52,35.68639999999999
Kab. Bekasi,Sukatani,-6.314398982935729,107.05877960624592,False,Fashion,2020,2,1,66.4,101877,16652.7,8.53,6.61,14.58,74.4,54.4,0,0.94,30.2,0.521,0.167,58.78,0,4,0.30935466666666667,0.0,7.376666666666668,101877.0,0.8720000000000001,0.34400000000000003,0.6322,33.2,35.68639999999999
Kab. Bekasi,Sukatani,-6.308491506788187,107.07704577975466,False,Kerajinan,2023,5,1,33.55,101877,16652.7,8.53,6.61,14.58,74.4,54.4,0,0.94,30.2,0.521,0.167,58.78,1,1,0.30935466666666667,0.0,7.376666666666668,101877.0,0.8720000000000001,0.34400000000000003,0.6322,6.709999999999999,35.68639999999999
Kab. Bekasi,Sukatani,-6.326856713853093,107.07420737121664,False,Kerajinan,2015,1,0,16.56,101877,16652.7,8.53,6.61,14.58,74.4,54.4,0,0.94,30.2,0.521,0.167,51.19,1,9,0.30935466666666667,0.0,7.376666666666668,101877.0,0.37200000000000005,0.34400000000000003,0.6322,16.56,35.68639999999999
Kab. Bekasi,Sukatani,-6.30937735986095,107.06087541176387,False,Kerajinan,2015,7,0,44.42,101877,16652.7,8.53,6.61,14.58,74.4,54.4,0,0.94,30.2,0.521,0.167,51.19,0,9,0.30935466666666667,0.0,7.376666666666668,101877.0,0.37200000000000005,0.34400000000000003,0.6322,6.345714285714286,35.68639999999999
Kab. Bekasi,Sukatani,-6.3194875974373925,107.07852092224805,False,Makanan,2019,4,0,44.97,101877,16652.7,8.53,6.61,14.58,74.4,54.4,0,0.94,30.2,0.521,0.167,51.19,0,5,0.30935466666666667,0.0,7.376666666666668,101877.0,0.37200000000000005,0.34400000000000003,0.6322,11.2425,35.68639999999999
Kab. Bekasi,Karangbahagia,-6.243277084071472,107.06897610533832,False,Makanan,2020,6,1,78.1,157853,28276.9,6.08,0.56,2.91,76.7,84.5,1,2.73,19.9,0.689,0.069,64.09,1,4,0.3425066666666666,0.035364555520583936,2.066666666666667,78926.5,0.8835,0.379,0.5449,13.016666666666666,52.4745
Kab. Bekasi,Karangbahagia,-6.248225682525787,107.07077243180667,False,Kerajinan,2016,8,0,40.67,157853,28276.9,6.08,0.56,2.91,76.7,84.5,1,2.73,19.9,0.689,0.069,56.5,1,8,0.3425066666666666,0.035364555520583936,2.066666666666667,78926.5,0.3835,0.379,0.5449,5.08375,52.4745
Kab. Bekasi,Karangbahagia,-6.256394018910496,107.08460774030726,False,Kerajinan,2014,2,0,24.77,157853,28276.9,6.08,0.56,2.91,76.7,84.5,1,2.73,19.9,0.689,0.069,56.5,1,10,0.3425066666666666,0.035364555520583936,2.066666666666667,78926.5,0.3835,0.379,0.5449,12.385,52.4745
Kab. Bekasi,Karangbahagia,-6.247882243095864,107.08173149232256,False,Makanan,2016,2,0,58.17,157853,28276.9,6.08,0.56,2.91,76.7,84.5,1,2.73,19.9,0.689,0.069,56.5,1,8,0.3425066666666666,0.035364555520583936,2.066666666666667,78926.5,0.3835,0.379,0.5449,29.085,52.4745
Kab. Bekasi,Karangbahagia,-6.2493368366525175,107.07723781303348,False,Makanan,2010,4,1,92.16,157853,28276.9,6.08,0.56,2.91,76.7,84.5,1,2.73,19.9,0.689,0.069,64.09,1,14,0.3425066666666666,0.035364555520583936,2.066666666666667,78926.5,0.8835,0.379,0.5449,23.04,52.4745
Kab. Bekasi,Karangbahagia,-6.242489719907066,107.07570542457393,False,Makanan,2010,7,1,83.36,157853,28276.9,6.08,0.56,2.91,76.7,84.5,1,2.73,19.9,0.689,0.069,64.09,1,14,0.3425066666666666,0.035364555520583936,2.066666666666667,78926.5,0.8835,0.379,0.5449,11.90857142857143,52.4745
Kab. Bekasi,Karangbahagia,-6.248728108632556,107.07385084907068,False,Makanan,2021,3,1,43.18,157853,28276.9,6.08,0.56,2.91,76.7,84.5,1,2.73,19.9,0.689,0.069,64.09,1,3,0.3425066666666666,0.035364555520583936,2.066666666666667,78926.5,0.8835,0.379,0.5449,14.393333333333333,52.4745
Kab. Bekasi,Karangbahagia,-6.259942653360281,107.06598231982332,False,Pertanian,2022,3,1,18.44,157853,28276.9,6.08,0.56,2.91,76.7,84.5,1,2.73,19.9,0.689,0.069,64.09,1,2,0.3425066666666666,0.035364555520583936,2.066666666666667,78926.5,0.8835,0.379,0.5449,6.146666666666667,52.4745
Kab. Bekasi,Karangbahagia,-6.247114653061455,107.07215203781551,False,Jasa,2018,6,0,71.07,157853,28276.9,6.08,0.56,2.91,76.7,84.5,1,2.73,19.9,0.689,0.069,56.5,1,6,0.3425066666666666,0.035364555520583936,2.066666666666667,78926.5,0.3835,0.379,0.5449,11.844999999999999,52.4745
Kab. Bekasi,Karangbahagia,-6.260371317963453,107.07834947861612,False,Jasa,2024,3,1,83.23,157853,28276.9,6.08,0.56,2.91,76.7,84.5,1,2.73,19.9,0.689,0.069,64.09,1,0,0.3425066666666666,0.035364555520583936,2.066666666666667,78926.5,0.8835,0.379,0.5449,27.743333333333336,52.4745
Kab. Bekasi,Karangbahagia,-6.257210981965765,107.08013117285452,False,Kerajinan,2010,7,1,79.54,157853,28276.9,6.08,0.56,2.91,76.7,84.5,1,2.73,19.9,0.689,0.069,64.09,1,14,0.3425066666666666,0.035364555520583936,2.066666666666667,78926.5,0.8835,0.379,0.5449,11.362857142857143,52.4745
Kab. Bekasi,Karangbahagia,-6.258755549935997,107.06512124583747,False,Makanan,2015,1,0,60.56,157853,28276.9,6.08,0.56,2.91,76.7,84.5,1,2.73,19.9,0.689,0.069,56.5,0,9,0.3425066666666666,0.035364555520583936,2.066666666666667,78926.5,0.3835,0.379,0.5449,60.56,52.4745
Kab. Bekasi,Karangbahagia,-6.254940989929822,107.07137757984948,False,Jasa,2023,1,1,71.14,157853,28276.9,6.08,0.56,2.91,76.7,84.5,1,2.73,19.9,0.689,0.069,64.09,1,1,0.3425066666666666,0.035364555520583936,2.066666666666667,78926.5,0.8835,0.379,0.5449,71.14,52.4745
Kab. Bekasi,Karangbahagia,-6.2548966762807305,107.07727923274616,False,Kerajinan,2012,4,0,60.8,157853,28276.9,6.08,0.56,2.91,76.7,84.5,1,2.73,19.9,0.689,0.069,56.5,1,12,0.3425066666666666,0.035364555520583936,2.066666666666667,78926.5,0.3835,0.379,0.5449,15.2,52.4745
Kab. Bekasi,Karangbahagia,-6.2499116067196745,107.08070384587178,False,Fashion,2019,5,1,98.97,157853,28276.9,6.08,0.56,2.91,76.7,84.5,1,2.73,19.9,0.689,0.069,64.09,1,5,0.3425066666666666,0.035364555520583936,2.066666666666667,78926.5,0.8835,0.379,0.5449,19.794,52.4745
Kab. Bekasi,Karangbahagia,-6.255243753544582,107.07977674881955,False,Fashion,2024,5,1,49.46,157853,28276.9,6.08,0.56,2.91,76.7,84.5,1,2.73,19.9,0.689,0.069,64.09,1,0,0.3425066666666666,0.035364555520583936,2.066666666666667,78926.5,0.8835,0.379,0.5449,9.892,52.4745
Kab. Bekasi,Karangbahagia,-6.255058787994884,107.07588907664416,False,Fashion,2016,6,1,74.39,157853,28276.9,6.08,0.56,2.91,76.7,84.5,1,2.73,19.9,0.689,0.069,64.09,1,8,0.3425066666666666,0.035364555520583936,2.066666666666667,78926.5,0.8835,0.379,0.5449,12.398333333333333,52.4745
Kab. Bekasi,Karangbahagia,-6.247621039876763,107.08233060263024,False,Makanan,2016,2,1,27.42,157853,28276.9,6.08,0.56,2.91,76.7,84.5,1,2.73,19.9,0.689,0.069,64.09,1,8,0.3425066666666666,0.035364555520583936,2.066666666666667,78926.5,0.8835,0.379,0.5449,13.71,52.4745
Kab. Bekasi,Karangbahagia,-6.243442200077251,107.0686772228715,False,Pertanian,2024,4,1,22.39,157853,28276.9,6.08,0.56,2.91,76.7,84.5,1,2.73,19.9,0.689,0.069,64.09,1,0,0.3425066666666666,0.035364555520583936,2.066666666666667,78926.5,0.8835,0.379,0.5449,5.5975,52.4745
Kab. Bekasi,Karangbahagia,-6.2421974552726684,107.07622733455533,False,Jasa,2019,3,0,113.31,157853,28276.9,6.08,0.56,2.91,76.7,84.5,1,2.73,19.9,0.689,0.069,56.5,0,5,0.3425066666666666,0.035364555520583936,2.066666666666667,78926.5,0.3835,0.379,0.5449,37.77,52.4745
Kab. Bekasi,Karangbahagia,-6.257745992765885,107.06698907725996,False,Jasa,2017,4,1,132.13,157853,28276.9,6.08,0.56,2.91,76.7,84.5,1,2.73,19.9,0.689,0.069,64.09,1,7,0.3425066666666666,0.035364555520583936,2.066666666666667,78926.5,0.8835,0.379,0.5449,33.0325,52.4745
Kab. Bekasi,Setu,-6.169994783588021,107.0639583325109,False,Makanan,2017,2,0,109.06,60378,1192.8,7.51,4.22,5.21,52.4,62.0,3,5.82,38.7,0.526,0.122,46.76,1,7,0.3104133333333334,2.5150905432595576,5.083333333333333,15094.5,0.262,0.324,0.5771,54.53,41.912
Kab. Bekasi,Setu,-6.164720259388861,107.04941023975816,False,Makanan,2019,4,1,31.45,60378,1192.8,7.51,4.22,5.21,52.4,62.0,3,5.82,38.7,0.526,0.122,54.36,1,5,0.3104133333333334,2.5150905432595576,5.083333333333333,15094.5,0.762,0.324,0.5771,7.8625,41.912
Kab. Bekasi,Setu,-6.158918561101665,107.0646822064212,False,Makanan,2024,6,0,11.56,60378,1192.8,7.51,4.22,5.21,52.4,62.0,3,5.82,38.7,0.526,0.122,46.76,1,0,0.3104133333333334,2.5150905432595576,5.083333333333333,15094.5,0.262,0.324,0.5771,1.9266666666666667,41.912
Kab. Bekasi,Setu,-6.169633552750738,107.06293963571082,False,Fashion,2017,4,0,71.58,60378,1192.8,7.51,4.22,5.21,52.4,62.0,3,5.82,38.7,0.526,0.122,46.76,1,7,0.3104133333333334,2.5150905432595576,5.083333333333333,15094.5,0.262,0.324,0.5771,17.895,41.912
Kab. Bekasi,Setu,-6.158838746670907,107.04792730473709,False,Makanan,2014,3,1,58.38,60378,1192.8,7.51,4.22,5.21,52.4,62.0,3,5.82,38.7,0.526,0.122,54.36,0,10,0.3104133333333334,2.5150905432595576,5.083333333333333,15094.5,0.762,0.324,0.5771,19.46,41.912
Kab. Bekasi,Setu,-6.169328661162057,107.05485948811364,False,Kerajinan,2014,7,0,38.89,60378,1192.8,7.51,4.22,5.21,52.4,62.0,3,5.82,38.7,0.526,0.122,46.76,1,10,0.3104133333333334,2.5150905432595576,5.083333333333333,15094.5,0.262,0.324,0.5771,5.555714285714286,41.912
Kab. Bekasi,Setu,-6.160803419293774,107.06523168890746,False,Kerajinan,2016,4,0,44.01,60378,1192.8,7.51,4.22,5.21,52.4,62.0,3,5.82,38.7,0.526,0.122,46.76,1,8,0.3104133333333334,2.5150905432595576,5.083333333333333,15094.5,0.262,0.324,0.5771,11.0025,41.912
Kab. Bekasi,Setu,-6.160823892092037,107.0515737835882,False,Fashion,2013,2,1,125.95,60378,1192.8,7.51,4.22,5.21,52.4,62.0,3,5.82,38.7,0.526,0.122,54.36,0,11,0.3104133333333334,2.5150905432595576,5.083333333333333,15094.5,0.762,0.324,0.5771,62.975,41.912
Kab. Bekasi,Serang Baru,-6.2638324094846585,106.97471013763726,False,Fashion,2011,2,1,98.45,63953,9273.9,8.54,0.53,2.53,63.5,79.1,5,1.71,22.5,0.513,0.104,62.26,1,13,0.45034266666666656,0.5391474999730427,1.5899999999999999,10658.833333333334,0.8175,0.3085,0.5783,49.225,54.697649999999996
Kab. Bekasi,Serang Baru,-6.274593307169404,106.97768056561247,False,Fashion,2015,1,1,35.0,63953,9273.9,8.54,0.53,2.53,63.5,79.1,5,1.71,22.5,0.513,0.104,62.26,1,9,0.45034266666666656,0.5391474999730427,1.5899999999999999,10658.833333333334,0.8175,0.3085,0.5783,35.0,54.697649999999996
Kab. Bekasi,Serang Baru,-6.276203871163375,106.97586436884048,False,Kerajinan,2024,1,1,32.53,63953,9273.9,8.54,0.53,2.53,63.5,79.1,5,1.71,22.5,0.513,0.104,62.26,1,0,0.45034266666666656,0.5391474999730427,1.5899999999999999,10658.833333333334,0.8175,0.3085,0.5783,32.53,54.697649999999996
Kab. Bekasi,Serang Baru,-6.279247530363242,106.97848312728658,False,Kerajinan,2018,2,1,55.04,63953,9273.9,8.54,0.53,2.53,63.5,79.1,5,1.71,22.5,0.513,0.104,62.26,1,6,0.45034266666666656,0.5391474999730427,1.5899999999999999,10658.833333333334,0.8175,0.3085,0.5783,27.52,54.697649999999996
Kab. Bekasi,Serang Baru,-6.267452392954301,106.98392098410434,False,Makanan,2016,2,1,52.96,63953,9273.9,8.54,0.53,2.53,63.5,79.1,5,1.71,22.5,0.513,0.104,62.26,1,8,0.45034266666666656,0.5391474999730427,1.5899999999999999,10658.833333333334,0.8175,0.3085,0.5783,26.48,54.697649999999996
Kab. Bekasi,Serang Baru,-6.265278387533172,106.98068790673376,False,Makanan,2021,7,0,30.05,63953,9273.9,8.54,0.53,2.53,63.5,79.1,5,1.71,22.5,0.513,0.104,54.66,1,3,0.45034266666666656,0.5391474999730427,1.5899999999999999,10658.833333333334,0.3175,0.3085,0.5783,4.292857142857143,54.697649999999996
Kab. Bekasi,Serang Baru,-6.274265207957678,106.98970040510254,False,Fashion,2023,3,0,59.8,63953,9273.9,8.54,0.53,2.53,63.5,79.1,5,1.71,22.5,0.513,0.104,54.66,1,1,0.45034266666666656,0.5391474999730427,1.5899999999999999,10658.833333333334,0.3175,0.3085,0.5783,19.933333333333334,54.697649999999996
Kab. Bekasi,Serang Baru,-6.273135752938538,106.97498739690845,False,Kerajinan,2022,1,1,85.55,63953,9273.9,8.54,0.53,2.53,63.5,79.1,5,1.71,22.5,0.513,0.104,62.26,1,2,0.45034266666666656,0.5391474999730427,1.5899999999999999,10658.833333333334,0.8175,0.3085,0.5783,85.55,54.697649999999996
Kab. Bekasi,Serang Baru,-6.272504646222309,106.97239978786077,False,Kerajinan,2013,2,0,22.75,63953,9273.9,8.54,0.53,2.53,63.5,79.1,5,1.71,22.5,0.513,0.104,54.66,1,11,0.45034266666666656,0.5391474999730427,1.5899999999999999,10658.833333333334,0.3175,0.3085,0.5783,11.375,54.697649999999996
Kab. Bekasi,Sukakarya,-6.193365834311017,106.96502483805048,False,Makanan,2017,3,0,43.47,36802,4758.7,7.91,0.61,6.0,92.7,87.7,4,11.13,29.5,0.416,0.153,71.37,0,7,0.46247133333333335,0.8405657007165822,5.913333333333334,7360.4,0.4635,0.2845,0.42489999999999994,14.49,62.74935000000001
Kab. Bekasi,Sukakarya,-6.179662216861802,106.97809316941654,False,Makanan,2020,1,0,38.94,36802,4758.7,7.91,0.61,6.0,92.7,87.7,4,11.13,29.5,0.416,0.153,71.37,0,4,0.46247133333333335,0.8405657007165822,5.913333333333334,7360.4,0.4635,0.2845,0.42489999999999994,38.94,62.74935000000001
Kab. Bekasi,Sukakarya,-6.1887269101450855,106.96193156195348,False,Makanan,2010,1,1,69.85,36802,4758.7,7.91,0.61,6.0,92.7,87.7,4,11.13,29.5,0.416,0.153,78.97,1,14,0.46247133333333335,0.8405657007165822,5.913333333333334,7360.4,0.9635,0.2845,0.42489999999999994,69.85,62.74935000000001
Kab. Bekasi,Sukakarya,-6.174952656223253,106.978342504814,False,Fashion,2021,6,0,51.75,36802,4758.7,7.91,0.61,6.0,92.7,87.7,4,11.13,29.5,0.416,0.153,71.37,0,3,0.46247133333333335,0.8405657007165822,5.913333333333334,7360.4,0.4635,0.2845,0.42489999999999994,8.625,62.74935000000001
Kab. Bekasi,Sukakarya,-6.182523423608608,106.96532241988908,False,Jasa,2022,3,0,45.24,36802,4758.7,7.91,0.61,6.0,92.7,87.7,4,11.13,29.5,0.416,0.153,71.37,1,2,0.46247133333333335,0.8405657007165822,5.913333333333334,7360.4,0.4635,0.2845,0.42489999999999994,15.08,62.74935000000001
Kab. Bekasi,Tambelang,-6.294065965533348,107.00834374139778,False,Makanan,2019,4,0,62.48,155548,10754.2,9.45,7.94,4.37,81.2,67.0,2,12.7,34.2,0.531,0.079,63.07,1,5,0.42210000000000003,0.18597385207639805,8.336666666666666,51849.333333333336,0.406,0.305,0.41700000000000004,15.62,46.565000000000005
Kab. Bekasi,Tambelang,-6.294324119908325,107.0123314703922,False,Pertanian,2013,2,0,33.14,155548,10754.2,9.45,7.94,4.37,81.2,67.0,2,12.7,34.2,0.531,0.079,63.07,0,11,0.42210000000000003,0.18597385207639805,8.336666666666666,51849.333333333336,0.406,0.305,0.41700000000000004,16.57,46.565000000000005
Kab. Bekasi,Tambelang,-6.300764391758429,107.01716871479478,False,Makanan,2016,1,1,56.86,155548,10754.2,9.45,7.94,4.37,81.2,67.0,2,12.7,34.2,0.531,0.079,70.67,1,8,0.42210000000000003,0.18597385207639805,8.336666666666666,51849.333333333336,0.906,0.305,0.41700000000000004,56.86,46.565000000000005
Kab. Bekasi,Tambelang,-6.298030058837273,107.00568336034344,False,Fashion,2020,3,1,59.17,155548,10754.2,9.45,7.94,4.37,81.2,67.0,2,12.7,34.2,0.531,0.079,70.67,1,4,0.42210000000000003,0.18597385207639805,8.336666666666666,51849.333333333336,0.906,0.305,0.41700000000000004,19.723333333333333,46.565000000000005
Kab. Bekasi,Tambelang,-6.297918838286105,107.00526104953472,False,Kerajinan,2011,2,0,21.91,155548,10754.2,9.45,7.94,4.37,81.2,67.0,2,12.7,34.2,0.531,0.079,63.07,1,13,0.42210000000000003,0.18597385207639805,8.336666666666666,51849.333333333336,0.406,0.305,0.41700000000000004,10.955,46.565000000000005
Kab. Bekasi,Tambelang,-6.288280638687501,107.00267839201086,False,Jasa,2021,1,1,109.03,155548,10754.2,9.45,7.94,4.37,81.2,67.0,2,12.7,34.2,0.531,0.079,70.67,0,3,0.42210000000000003,0.18597385207639805,8.336666666666666,51849.333333333336,0.906,0.305,0.41700000000000004,109.03,46.565000000000005
Kab. Bekasi,Tambelang,-6.294581925366558,107.00817397577842,False,Fashion,2024,3,0,54.64,155548,10754.2,9.45,7.94,4.37,81.2,67.0,2,12.7,34.2,0.531,0.079,63.07,0,0,0.42210000000000003,0.18597385207639805,8.336666666666666,51849.333333333336,0.406,0.305,0.41700000000000004,18.213333333333335,46.565000000000005
Kab. Bekasi,Tambelang,-6.292495899568593,107.0080803917686,False,Jasa,2017,1,1,74.21,155548,10754.2,9.45,7.94,4.37,81.2,67.0,2,12.7,34.2,0.531,0.079,70.67,1,7,0.42210000000000003,0.18597385207639805,8.336666666666666,51849.333333333336,0.906,0.305,0.41700000000000004,74.21,46.565000000000005
Kab. Bekasi,Tambelang,-6.29235435298041,107.00422783127516,False,Pertanian,2011,3,1,34.02,155548,10754.2,9.45,7.94,4.37,81.2,67.0,2,12.7,34.2,0.531,0.079,70.67,0,13,0.42210000000000003,0.18597385207639805,8.336666666666666,51849.333333333336,0.906,0.305,0.41700000000000004,11.340000000000002,46.565000000000005
Kab. Bekasi,Tambelang,-6.289574377157214,107.0146567384167,False,Makanan,2018,2,0,23.41,155548,10754.2,9.45,7.94,4.37,81.2,67.0,2,12.7,34.2,0.531,0.079,63.07,1,6,0.42210000000000003,0.18597385207639805,8.336666666666666,51849.333333333336,0.406,0.305,0.41700000000000004,11.705,46.565000000000005
Kab. Bekasi,Tambelang,-6.297841169397003,107.00795731431514,False,Fashion,2011,1,1,56.74,155548,10754.2,9.45,7.94,4.37,81.2,67.0,2,12.7,34.2,0.531,0.079,70.67,1,13,0.42210000000000003,0.18597385207639805,8.336666666666666,51849.333333333336,0.906,0.305,0.41700000000000004,56.74,46.565000000000005
Kab. Bekasi,Tambelang,-6.30186024051832,107.01428643422037,False,Kerajinan,2024,3,1,59.21,155548,10754.2,9.45,7.94,4.37,81.2,67.0,2,12.7,34.2,0.531,0.079,70.67,0,0,0.42210000000000003,0.18597385207639805,8.336666666666666,51849.333333333336,0.906,0.305,0.41700000000000004,19.736666666666668,46.565000000000005
Kab. Bekasi,Tambelang,-6.289134245969022,107.00357789744372,False,Makanan,2019,4,1,20.85,155548,10754.2,9.45,7.94,4.37,81.2,67.0,2,12.7,34.2,0.531,0.079,70.67,1,5,0.42210000000000003,0.18597385207639805,8.336666666666666,51849.333333333336,0.906,0.305,0.41700000000000004,5.2125,46.565000000000005
Kab. Bekasi,Tambelang,-6.284991757469414,107.0087445172235,False,Kerajinan,2023,16,1,46.43,155548,10754.2,9.45,7.94,4.37,81.2,67.0,2,12.7,34.2,0.531,0.079,70.67,1,1,0.42210000000000003,0.18597385207639805,8.336666666666666,51849.333333333336,0.906,0.305,0.41700000000000004,2.901875,46.565000000000005
Kab. Bekasi,Tambelang,-6.29968502792422,107.00662777393153,False,Makanan,2015,1,1,72.85,155548,10754.2,9.45,7.94,4.37,81.2,67.0,2,12.7,34.2,0.531,0.079,70.67,0,9,0.42210000000000003,0.18597385207639805,8.336666666666666,51849.333333333336,0.906,0.305,0.41700000000000004,72.85,46.565000000000005
Kab. Bekasi,Tambelang,-6.2924745854552455,107.01398240879531,False,Makanan,2013,9,0,59.62,155548,10754.2,9.45,7.94,4.37,81.2,67.0,2,12.7,34.2,0.531,0.079,63.07,1,11,0.42210000000000003,0.18597385207639805,8.336666666666666,51849.333333333336,0.406,0.305,0.41700000000000004,6.624444444444444,46.565000000000005
Kab. Bekasi,Tambelang,-6.298604631772802,107.01487794753656,False,Fashion,2012,1,0,186.53,155548,10754.2,9.45,7.94,4.37,81.2,67.0,2,12.7,34.2,0.531,0.079,63.07,0,12,0.42210000000000003,0.18597385207639805,8.336666666666666,51849.333333333336,0.406,0.305,0.41700000000000004,186.53,46.565000000000005
Kab. Bekasi,Tambelang,-6.29719451016579,107.00093125683397,False,Fashion,2010,2,1,102.02,155548,10754.2,9.45,7.94,4.37,81.2,67.0,2,12.7,34.2,0.531,0.079,70.67,1,14,0.42210000000000003,0.18597385207639805,8.336666666666666,51849.333333333336,0.906,0.305,0.41700000000000004,51.01,46.565000000000005
Kab. Bekasi,Tambelang,-6.28906740275635,107.01147716201316,False,Jasa,2015,5,1,109.2,155548,10754.2,9.45,7.94,4.37,81.2,67.0,2,12.7,34.2,0.531,0.079,70.67,0,9,0.42210000000000003,0.18597385207639805,8.336666666666666,51849.333333333336,0.906,0.305,0.41700000000000004,21.84,46.565000000000005
Kab. Bekasi,Tambelang,-6.286502954469718,107.01106164018924,False,Jasa,2018,5,0,168.33,155548,10754.2,9.45,7.94,4.37,81.2,67.0,2,12.7,34.2,0.531,0.079,63.07,1,6,0.42210000000000003,0.18597385207639805,8.336666666666666,51849.333333333336,0.406,0.305,0.41700000000000004,33.666000000000004,46.565000000000005
Kab. Bekasi,Tambelang,-6.297092649531592,107.00324022731138,False,Makanan,2016,4,0,26.77,155548,10754.2,9.45,7.94,4.37,81.2,67.0,2,12.7,34.2,0.531,0.079,63.07,0,8,0.42210000000000003,0.18597385207639805,8.336666666666666,51849.333333333336,0.406,0.305,0.41700000000000004,6.6925,46.565000000000005
Kab. Bekasi,Sukawangi,-6.165821336938346,107.03911355908996,False,Jasa,2010,7,0,122.68,296605,35946.8,6.13,1.42,7.19,69.5,73.9,18,14.28,29.6,0.645,0.17,42.29,1,14,0.3020046666666667,0.5007399824184628,7.63,15610.78947368421,0.3475,0.40750000000000003,0.36240000000000006,17.525714285714287,43.78575000000001
