kabupaten_kota,kecamatan,latitude,longitude,is_kota,jenis_usaha,tahun_berdiri,jumlah_karyawan,has_digital_presence,omset_bulanan,populasi,kepadatan_penduduk,income_per_kapita,jarak_ke_jalan_utama,jarak_ke_pasar,akses_internet_pct,skor_infrastruktur,jumlah_kompetitor_radius_3km,jarak_ke_bank_terdekat,penetrasi_kur_pct,risiko_banjir,risiko_gempa,skor_potensi,is_survived_3yr
Kota Bandung,Bandung Wetan,-6.939738198724179,107.62450674124521,True,Pertanian,2016,2,1,21.46,322386,27493.3,10.0,10.51,3.03,87.3,65.3,8,0.34,41.4,0.246,0.292,73.09,1
Kota Bandung,Bandung Wetan,-6.944613339030103,107.60964490847722,True,Kerajinan,2024,1,0,18.55,322386,27493.3,10.0,10.51,3.03,87.3,65.3,8,0.34,41.4,0.246,0.292,65.5,1
Kota Bandung,Bandung Wetan,-6.935241969308356,107.62441473489305,True,Makanan,2022,2,1,44.61,322386,27493.3,10.0,10.51,3.03,87.3,65.3,8,0.34,41.4,0.246,0.292,73.09,1
Kota Bandung,Bandung Wetan,-6.940372720320121,107.62672607376125,True,Makanan,2023,4,1,27.99,322386,27493.3,10.0,10.51,3.03,87.3,65.3,8,0.34,41.4,0.246,0.292,73.09,0
Kota Bandung,Bandung Wetan,-6.95271494065684,107.61513886859937,True,Jasa,2021,7,1,140.01,322386,27493.3,10.0,10.51,3.03,87.3,65.3,8,0.34,41.4,0.246,0.292,73.09,1
Kota Bandung,Bandung Wetan,-6.949615229670311,107.62218975103237,True,Makanan,2017,2,1,45.15,322386,27493.3,10.0,10.51,3.03,87.3,65.3,8,0.34,41.4,0.246,0.292,73.09,1
Kota Bandung,Bandung Wetan,-6.947233329014655,107.62365716703,True,Jasa,2016,3,0,212.5,322386,27493.3,10.0,10.51,3.03,87.3,65.3,8,0.34,41.4,0.246,0.292,65.5,1
Kota Bandung,Bandung Wetan,-6.9355114497153245,107.60816403594256,True,Kerajinan,2021,2,1,25.96,322386,27493.3,10.0,10.51,3.03,87.3,65.3,8,0.34,41.4,0.246,0.292,73.09,1
Kota Bandung,Bandung Wetan,-6.937275284212268,107.61611840640364,True,Jasa,2022,2,1,109.47,322386,27493.3,10.0,10.51,3.03,87.3,65.3,8,0.34,41.4,0.246,0.292,73.09,0
Kota Bandung,Bandung Wetan,-6.941708278973289,107.61832175429053,True,Fashion,2023,1,1,106.11,322386,27493.3,10.0,10.51,3.03,87.3,65.3,8,0.34,41.4,0.246,0.292,73.09,1
Kota Bandung,Bandung Wetan,-6.941065145295091,107.61960546817635,True,Makanan,2021,2,1,36.2,322386,27493.3,10.0,10.51,3.03,87.3,65.3,8,0.34,41.4,0.246,0.292,73.09,0
Kota Bandung,Bandung Wetan,-6.936041163949033,107.62116055933828,True,Fashion,2019,1,0,38.76,322386,27493.3,10.0,10.51,3.03,87.3,65.3,8,0.34,41.4,0.246,0.292,65.5,1
Kota Bandung,Bandung Wetan,-6.944201797426434,107.61425323327553,True,Fashion,2022,3,1,120.87,322386,27493.3,10.0,10.51,3.03,87.3,65.3,8,0.34,41.4,0.246,0.292,73.09,0
Kota Bandung,Bandung Wetan,-6.946190169226874,107.61287787523679,True,Kerajinan,2017,3,1,41.28,322386,27493.3,10.0,10.51,3.03,87.3,65.3,8,0.34,41.4,0.246,0.292,73.09,1
Kota Bandung,Bandung Wetan,-6.952132215070335,107.6178917568798,True,Pertanian,2013,1,1,47.09,322386,27493.3,10.0,10.51,3.03,87.3,65.3,8,0.34,41.4,0.246,0.292,73.09,1
Kota Bandung,Bandung Wetan,-6.942519073565046,107.60845661046642,True,Kerajinan,2024,4,1,32.97,322386,27493.3,10.0,10.51,3.03,87.3,65.3,8,0.34,41.4,0.246,0.292,73.09,1
Kota Bandung,Bandung Wetan,-6.937599589663076,107.61732515082365,True,Jasa,2022,4,1,61.02,322386,27493.3,10.0,10.51,3.03,87.3,65.3,8,0.34,41.4,0.246,0.292,73.09,1
Kota Bandung,Bandung Wetan,-6.948932837840103,107.60780354943272,True,Makanan,2010,4,0,29.81,322386,27493.3,10.0,10.51,3.03,87.3,65.3,8,0.34,41.4,0.246,0.292,65.5,1
Kota Bandung,Bandung Wetan,-6.938906404595951,107.61998088118513,True,Kerajinan,2017,7,1,41.35,322386,27493.3,10.0,10.51,3.03,87.3,65.3,8,0.34,41.4,0.246,0.292,73.09,1
Kota Bandung,Bandung Wetan,-6.936612926524282,107.6102896302928,True,Makanan,2017,1,1,39.64,322386,27493.3,10.0,10.51,3.03,87.3,65.3,8,0.34,41.4,0.246,0.292,73.09,0
Kota Bandung,Bandung Wetan,-6.9449298933046615,107.6177050283929,True,Fashion,2024,16,0,91.55,322386,27493.3,10.0,10.51,3.03,87.3,65.3,8,0.34,41.4,0.246,0.292,65.5,0
Kota Bandung,Sumur Bandung,-6.964955537158131,107.66811373313473,True,Fashion,2019,7,1,112.89,71573,9604.0,8.91,0.57,5.9,80.2,82.4,0,3.5,30.8,0.14,0.192,78.81,1
Kota Bandung,Sumur Bandung,-6.970360643577677,107.65337424573637,True,Fashion,2010,7,1,64.4,71573,9604.0,8.91,0.57,5.9,80.2,82.4,0,3.5,30.8,0.14,0.192,78.81,1
Kota Bandung,Sumur Bandung,-6.9667544398487165,107.65946187364788,True,Pertanian,2022,1,1,42.01,71573,9604.0,8.91,0.57,5.9,80.2,82.4,0,3.5,30.8,0.14,0.192,78.81,1
Kota Bandung,Sumur Bandung,-6.977082681902135,107.64959150071978,True,Makanan,2014,4,1,49.34,71573,9604.0,8.91,0.57,5.9,80.2,82.4,0,3.5,30.8,0.14,0.192,78.81,1
Kota Bandung,Sumur Bandung,-6.96433365295036,107.66685693973902,True,Jasa,2011,2,1,90.57,71573,9604.0,8.91,0.57,5.9,80.2,82.4,0,3.5,30.8,0.14,0.192,78.81,1
Kota Bandung,Sumur Bandung,-6.975340345741911,107.66818003726098,True,Makanan,2020,1,1,22.84,71573,9604.0,8.91,0.57,5.9,80.2,82.4,0,3.5,30.8,0.14,0.192,78.81,0
Kota Bandung,Sumur Bandung,-6.974266766113178,107.65116838436266,True,Makanan,2023,7,1,49.37,71573,9604.0,8.91,0.57,5.9,80.2,82.4,0,3.5,30.8,0.14,0.192,78.81,1
Kota Bandung,Sumur Bandung,-6.96934835792398,107.66687654900412,True,Jasa,2019,6,1,106.28,71573,9604.0,8.91,0.57,5.9,80.2,82.4,0,3.5,30.8,0.14,0.192,78.81,1
Kota Bandung,Sumur Bandung,-6.972960627614465,107.65909755693096,True,Makanan,2022,11,1,62.14,71573,9604.0,8.91,0.57,5.9,80.2,82.4,0,3.5,30.8,0.14,0.192,78.81,0
Kota Bandung,Sumur Bandung,-6.972149019955659,107.64868986710142,True,Pertanian,2024,8,0,26.94,71573,9604.0,8.91,0.57,5.9,80.2,82.4,0,3.5,30.8,0.14,0.192,71.22,1
Kota Bandung,Cicendo,-6.980361039973192,107.69676110909471,True,Fashion,2013,1,1,209.48,94653,8087.9,15.0,0.67,1.62,90.8,92.2,9,1.11,31.8,0.238,0.194,96.21,0
Kota Bandung,Cicendo,-6.974595240776661,107.6821157583406,True,Jasa,2010,1,1,105.11,94653,8087.9,15.0,0.67,1.62,90.8,92.2,9,1.11,31.8,0.238,0.194,96.21,1
Kota Bandung,Cicendo,-6.983560920067927,107.68168618010611,True,Jasa,2020,3,0,92.56,94653,8087.9,15.0,0.67,1.62,90.8,92.2,9,1.11,31.8,0.238,0.194,88.62,0
Kota Bandung,Cicendo,-6.974632242571953,107.69731656327971,True,Kerajinan,2020,1,0,49.45,94653,8087.9,15.0,0.67,1.62,90.8,92.2,9,1.11,31.8,0.238,0.194,88.62,1
Kota Bandung,Cicendo,-6.983690667673753,107.68786849419295,True,Makanan,2023,2,1,63.85,94653,8087.9,15.0,0.67,1.62,90.8,92.2,9,1.11,31.8,0.238,0.194,96.21,1
Kota Bandung,Cicendo,-6.985434960207132,107.6880556764927,True,Jasa,2021,1,1,63.88,94653,8087.9,15.0,0.67,1.62,90.8,92.2,9,1.11,31.8,0.238,0.194,96.21,1
Kota Bandung,Cicendo,-6.974676259936452,107.68327966224558,True,Kerajinan,2017,4,1,51.07,94653,8087.9,15.0,0.67,1.62,90.8,92.2,9,1.11,31.8,0.238,0.194,96.21,0
Kota Bandung,Cicendo,-6.984575261690676,107.68467371943882,True,Fashion,2013,1,1,61.04,94653,8087.9,15.0,0.67,1.62,90.8,92.2,9,1.11,31.8,0.238,0.194,96.21,1
Kota Bandung,Cicendo,-6.974405926947919,107.69573783422966,True,Makanan,2010,1,1,111.46,94653,8087.9,15.0,0.67,1.62,90.8,92.2,9,1.11,31.8,0.238,0.194,96.21,1
Kota Bandung,Cicendo,-6.973474519747147,107.69288750673648,True,Makanan,2012,1,0,121.17,94653,8087.9,15.0,0.67,1.62,90.8,92.2,9,1.11,31.8,0.238,0.194,88.62,1
Kota Bandung,Cicendo,-6.9797251932968,107.69515035080539,True,Makanan,2015,15,1,71.84,94653,8087.9,15.0,0.67,1.62,90.8,92.2,9,1.11,31.8,0.238,0.194,96.21,0
Kota Bandung,Cicendo,-6.973432643232946,107.67875874642377,True,Makanan,2017,1,1,71.54,94653,8087.9,15.0,0.67,1.62,90.8,92.2,9,1.11,31.8,0.238,0.194,96.21,1
Kota Bandung,Cicendo,-6.977541505784577,107.68290869127469,True,Kerajinan,2016,7,1,42.06,94653,8087.9,15.0,0.67,1.62,90.8,92.2,9,1.11,31.8,0.238,0.194,96.21,1
Kota Bandung,Andir,-6.85782055441858,107.56551966560193,True,Makanan,2016,4,1,110.79,74227,7343.3,9.41,3.97,4.96,80.3,75.4,0,1.5,35.5,0.188,0.306,77.03,1
Kota Bandung,Andir,-6.857612488103294,107.56167469769385,True,Makanan,2017,1,1,43.05,74227,7343.3,9.41,3.97,4.96,80.3,75.4,0,1.5,35.5,0.188,0.306,77.03,1
Kota Bandung,Andir,-6.87458381054113,107.56760996237155,True,Makanan,2016,3,1,79.75,74227,7343.3,9.41,3.97,4.96,80.3,75.4,0,1.5,35.5,0.188,0.306,77.03,0
Kota Bandung,Andir,-6.867978731380084,107.5545393446322,True,Makanan,2021,1,1,55.83,74227,7343.3,9.41,3.97,4.96,80.3,75.4,0,1.5,35.5,0.188,0.306,77.03,1
Kota Bandung,Andir,-6.870602400578538,107.56269847014465,True,Makanan,2013,4,1,46.04,74227,7343.3,9.41,3.97,4.96,80.3,75.4,0,1.5,35.5,0.188,0.306,77.03,0
Kota Bandung,Andir,-6.8616499770253006,107.56389506122676,True,Makanan,2014,3,1,64.01,74227,7343.3,9.41,3.97,4.96,80.3,75.4,0,1.5,35.5,0.188,0.306,77.03,0
Kota Bandung,Andir,-6.866257817415807,107.56527128291528,True,Makanan,2024,5,1,28.84,74227,7343.3,9.41,3.97,4.96,80.3,75.4,0,1.5,35.5,0.188,0.306,77.03,1
Kota Bandung,Andir,-6.871127430689944,107.57051099663059,True,Fashion,2017,3,1,129.22,74227,7343.3,9.41,3.97,4.96,80.3,75.4,0,1.5,35.5,0.188,0.306,77.03,1
Kota Bandung,Andir,-6.858261040112544,107.55951562098053,True,Fashion,2023,3,1,37.66,74227,7343.3,9.41,3.97,4.96,80.3,75.4,0,1.5,35.5,0.188,0.306,77.03,1
Kota Bandung,Andir,-6.8667335420966165,107.55581666976812,True,Pertanian,2012,2,0,62.2,74227,7343.3,9.41,3.97,4.96,80.3,75.4,0,1.5,35.5,0.188,0.306,69.43,0
Kota Bandung,Sukajadi,-6.988884876069614,107.6630551938125,True,Makanan,2024,5,0,46.37,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,73.98,0
Kota Bandung,Sukajadi,-6.992467045635047,107.66230085179596,True,Fashion,2021,1,0,76.42,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,73.98,1
Kota Bandung,Sukajadi,-6.994279610353589,107.66120302512084,True,Kerajinan,2014,3,1,53.83,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,1
Kota Bandung,Sukajadi,-6.990482964748121,107.65711855528131,True,Fashion,2012,2,0,69.21,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,73.98,0
Kota Bandung,Sukajadi,-6.984537724891238,107.65740482139526,True,Fashion,2014,4,1,96.48,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,1
Kota Bandung,Sukajadi,-6.984293859167407,107.65565596410764,True,Jasa,2019,1,1,110.02,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,1
Kota Bandung,Sukajadi,-6.995713975076237,107.65679502590338,True,Makanan,2024,26,0,53.46,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,73.98,1
Kota Bandung,Sukajadi,-6.983949885729734,107.66349166970247,True,Jasa,2017,1,1,130.6,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,1
Kota Bandung,Sukajadi,-6.981865603875466,107.6544334651107,True,Makanan,2021,2,1,93.28,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,1
Kota Bandung,Sukajadi,-6.98780793216099,107.6605533155965,True,Pertanian,2023,2,1,26.5,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,0
Kota Bandung,Sukajadi,-6.9849022424088245,107.66707864729467,True,Makanan,2010,2,1,79.84,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,1
Kota Bandung,Sukajadi,-6.997441517337822,107.6659367734577,True,Kerajinan,2010,1,0,82.81,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,73.98,1
Kota Bandung,Sukajadi,-6.994491261252179,107.66880130213484,True,Makanan,2017,1,1,45.31,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,1
Kota Bandung,Sukajadi,-6.989679140503248,107.66785101503602,True,Fashion,2020,7,1,103.89,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,1
Kota Bandung,Sukajadi,-6.995343369797681,107.66425948764923,True,Fashion,2011,7,1,77.25,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,0
Kota Bandung,Sukajadi,-6.981709419308919,107.66599122877317,True,Makanan,2011,1,1,58.91,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,1
Kota Bandung,Sukajadi,-6.990092641674233,107.66778675174562,True,Makanan,2023,1,1,63.08,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,1
Kota Bandung,Sukajadi,-6.9852777994676085,107.65105479804417,True,Makanan,2019,2,1,53.61,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,1
Kota Bandung,Sukajadi,-6.997569706262347,107.66412010925734,True,Kerajinan,2010,1,1,38.1,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,1
Kota Bandung,Sukajadi,-6.9975790107627756,107.65833288878746,True,Makanan,2019,2,1,61.3,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,1
Kota Bandung,Sukajadi,-6.994886185127833,107.66156783505694,True,Kerajinan,2023,3,0,54.92,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,73.98,1
Kota Bandung,Sukajadi,-6.986326631210158,107.65961404618753,True,Makanan,2012,1,1,117.39,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,1
Kota Bandung,Sukajadi,-6.988592493586609,107.65303432130406,True,Fashion,2022,4,1,67.37,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,1
Kota Bandung,Sukajadi,-6.981049179725864,107.65064372024166,True,Fashion,2010,4,1,98.63,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,1
Kota Bandung,Sukajadi,-6.992738454315877,107.65400061707535,True,Makanan,2021,6,1,50.66,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,1
Kota Bandung,Sukajadi,-6.9936494083375065,107.66328094692595,True,Fashion,2020,18,1,98.39,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,1
Kota Bandung,Sukajadi,-6.981162633077989,107.66980180132128,True,Fashion,2016,6,1,144.3,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,1
Kota Bandung,Sukajadi,-6.984902655081143,107.67010618854664,True,Makanan,2016,1,0,39.04,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,73.98,1
Kota Bandung,Sukajadi,-6.998412293145168,107.65166675092159,True,Kerajinan,2018,3,1,42.41,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,0
Kota Bandung,Sukajadi,-6.994896614205766,107.66055258015447,True,Makanan,2014,5,0,72.79,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,73.98,0
Kota Bandung,Sukajadi,-6.985487858799232,107.65677819694322,True,Kerajinan,2010,1,0,26.29,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,73.98,1
Kota Bandung,Sukajadi,-6.991562801782254,107.66785748284094,True,Kerajinan,2011,3,1,43.43,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,0
Kota Bandung,Sukajadi,-6.984829640587793,107.65700912094485,True,Makanan,2012,1,0,98.96,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,73.98,0
Kota Bandung,Sukajadi,-6.993492939717721,107.66090068171432,True,Makanan,2024,11,1,104.39,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,1
Kota Bandung,Sukajadi,-6.9948336751317415,107.66150964456787,True,Makanan,2010,1,1,169.44,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,1
Kota Bandung,Sukajadi,-6.983416213846757,107.66830561115916,True,Pertanian,2023,1,0,36.5,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,73.98,1
Kota Bandung,Sukajadi,-6.988679450512723,107.65915552788393,True,Fashion,2022,3,1,45.47,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,1
Kota Bandung,Sukajadi,-6.995560935927689,107.66140242848427,True,Makanan,2020,4,0,31.47,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,73.98,1
Kota Bandung,Sukajadi,-6.988585687669567,107.66126253029152,True,Makanan,2020,7,1,60.84,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,0
Kota Bandung,Sukajadi,-6.986335350049067,107.65859159337674,True,Jasa,2024,2,0,48.84,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,73.98,1
Kota Bandung,Sukajadi,-6.98126287609329,107.65421068812589,True,Pertanian,2019,2,0,23.04,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,73.98,1
Kota Bandung,Sukajadi,-6.984863878528258,107.6589296468113,True,Kerajinan,2014,8,0,42.86,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,73.98,1
Kota Bandung,Sukajadi,-6.9984522473955,107.66081429447773,True,Makanan,2018,5,1,48.68,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,1
Kota Bandung,Sukajadi,-6.991862812674288,107.66918905942943,True,Makanan,2010,4,1,85.52,322759,30510.2,8.14,0.39,0.56,89.7,93.7,9,4.14,35.8,0.257,0.241,81.58,1
Kota Bandung,Cidadap,-6.87758292971294,107.64937382070718,True,Fashion,2013,6,1,134.2,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,1
Kota Bandung,Cidadap,-6.878715537461437,107.64455950814347,True,Makanan,2023,3,0,37.27,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,72.21,1
Kota Bandung,Cidadap,-6.878761300543693,107.6496524958222,True,Pertanian,2020,2,1,65.33,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,1
Kota Bandung,Cidadap,-6.879021809603283,107.64743394585234,True,Makanan,2019,6,1,32.35,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,1
Kota Bandung,Cidadap,-6.866945305835431,107.64361111599663,True,Makanan,2023,5,1,56.8,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,1
Kota Bandung,Cidadap,-6.867639292209403,107.64362080216029,True,Jasa,2013,5,1,79.97,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,1
Kota Bandung,Cidadap,-6.885381212573009,107.64871303840442,True,Jasa,2013,2,1,72.06,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,1
Kota Bandung,Cidadap,-6.883477347274157,107.65340451841372,True,Pertanian,2011,1,1,63.73,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,0
Kota Bandung,Cidadap,-6.87352277950541,107.64403473565474,True,Makanan,2010,1,1,40.36,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,1
Kota Bandung,Cidadap,-6.883530435782299,107.65616562513402,True,Makanan,2012,4,1,41.59,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,1
Kota Bandung,Cidadap,-6.877580709501211,107.643152536663,True,Fashion,2011,1,0,119.97,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,72.21,1
Kota Bandung,Cidadap,-6.880161572758189,107.63726642755495,True,Jasa,2018,1,1,71.41,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,1
Kota Bandung,Cidadap,-6.875618640459333,107.6411947325186,True,Makanan,2019,5,1,73.0,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,1
Kota Bandung,Cidadap,-6.873479277556817,107.656224529944,True,Kerajinan,2010,3,1,53.37,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,1
Kota Bandung,Cidadap,-6.869160160026118,107.63762588802817,True,Fashion,2021,2,1,108.33,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,0
Kota Bandung,Cidadap,-6.871256071838372,107.63959215279955,True,Makanan,2023,6,1,34.14,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,1
Kota Bandung,Cidadap,-6.873780423912656,107.65348177567212,True,Fashion,2017,3,1,215.25,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,0
Kota Bandung,Cidadap,-6.868454006136328,107.65090428537515,True,Kerajinan,2012,5,1,42.11,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,0
Kota Bandung,Cidadap,-6.877571142531288,107.65459762159203,True,Fashion,2015,1,1,136.05,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,1
Kota Bandung,Cidadap,-6.881184648482757,107.64130100979618,True,Makanan,2017,1,1,53.89,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,1
Kota Bandung,Cidadap,-6.883845223087104,107.6535368072058,True,Makanan,2018,13,1,69.88,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,0
Kota Bandung,Cidadap,-6.8833498818429435,107.64728261141366,True,Makanan,2016,2,0,30.32,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,72.21,1
Kota Bandung,Cidadap,-6.873063149558866,107.65169997199327,True,Makanan,2016,6,1,70.45,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,1
Kota Bandung,Cidadap,-6.871079806258199,107.64916828688953,True,Makanan,2013,1,1,66.01,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,1
Kota Bandung,Cidadap,-6.885524345957519,107.65393053807236,True,Fashion,2016,3,1,132.18,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,1
Kota Bandung,Cidadap,-6.8677613036511165,107.65461581090172,True,Makanan,2010,1,1,48.09,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,1
Kota Bandung,Cidadap,-6.877752091852532,107.64345626978698,True,Fashion,2023,3,1,45.7,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,1
Kota Bandung,Cidadap,-6.86901628782483,107.64126628599298,True,Fashion,2022,22,1,70.19,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,1
Kota Bandung,Cidadap,-6.870553471213902,107.64401869244749,True,Makanan,2024,4,1,102.31,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,1
Kota Bandung,Cidadap,-6.871085221136282,107.64790857916452,True,Makanan,2024,8,0,20.99,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,72.21,1
Kota Bandung,Cidadap,-6.872184055965536,107.64757103427796,True,Makanan,2021,3,1,40.03,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,1
Kota Bandung,Cidadap,-6.885013677641235,107.64045600806247,True,Pertanian,2018,1,1,40.7,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,1
Kota Bandung,Cidadap,-6.883089481064904,107.64769519140333,True,Makanan,2024,8,1,30.7,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,1
Kota Bandung,Cidadap,-6.874484078252485,107.64516212648729,True,Fashion,2016,1,1,92.64,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,79.81,0
Kota Bandung,Cidadap,-6.873646938272485,107.65352767098399,True,Jasa,2024,1,0,116.32,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,72.21,0
Kota Bandung,Cidadap,-6.884800617402952,107.64376849032587,True,Jasa,2010,9,0,125.86,277678,19964.8,9.69,0.75,5.18,81.1,83.2,4,4.39,37.6,0.258,0.318,72.21,1
