index,actual_skor_potensi,predicted_skor_potensi,kabupaten_kota,kecamatan,residual
3856,22.1,22.080421,Kab. Tasikmalaya,Singaparna,0.01957855224609517
3122,85.38,85.34368,Kota Bekasi,Bekasi Utara,0.0363186645507767
146,58.84,58.79036,Kab. Bandung,Banjaran,0.04964050292969091
781,65.5,65.5582,Kota Bandung,Bandung Wetan,-0.058197021484375
5276,35.39,35.40434,Kab. Sukabumi,Cibadak,-0.014338836669921307
3351,86.59,86.61361,Kota Bekasi,Mustika Jaya,-0.02360931396484034
6342,44.46,44.85754,Kab. Ciamis,Cikoneng,-0.3975401306152335
3496,80.13,80.11381,Kota Depok,Cipayung,0.016192321777339203
9671,85.71,85.48191,Kab. Bandung Barat,Cihampelas,0.2280892944335875
2493,83.25,83.17571,Kab. Bogor,Ciseeng,0.07428741455078125
5444,27.52,27.61732,Kab. Sukabumi,Purabaya,-0.09731910705566449
8521,53.23,53.290314,Kab. Subang,Tambakdahan,-0.060313720703128126
7814,59.32,59.222736,Kab. Indramayu,Terisi,0.09726364135742216
4922,49.7,49.72588,Kab. Cirebon,Greged,-0.025879669189450283
7432,39.98,39.974155,Kab. Sumedang,Paseh,0.005844573974606249
5024,50.47,50.890915,Kab. Cirebon,Suranenggala,-0.42091491699218864
5065,58.34,58.364864,Kab. Cirebon,Karangwareng,-0.024864349365230964
6911,36.23,35.843826,Kab. Kuningan,Cilebak,0.3861737060546844
8446,80.62,80.61929,Kab. Subang,Jalancagak,0.0007067871093795475
2074,53.42,53.43213,Kab. Bogor,Tenjo,-0.012128906249998295
3171,81.78,81.797585,Kota Bekasi,Rawalumbu,-0.017584533691405113
7705,46.36,46.384018,Kab. Indramayu,Losarang,-0.02401794433593807
3723,84.0,84.00738,Kota Depok,Bojongsari,-0.00737762451171875
9009,44.22,44.206776,Kab. Karawang,Cilamaya Wetan,0.013224334716795738
9529,76.55,76.58806,Kab. Bandung Barat,Cisarua,-0.03805847167969034
2716,62.6,62.642853,Kab. Bekasi,Cikarang Selatan,-0.04285278320312358
397,69.58,69.52492,Kab. Bandung,Majalaya,0.055082397460935795
6112,29.64,29.596647,Kab. Garut,Pakenjeng,0.04335273742675838
8322,44.56,44.605408,Kab. Subang,Blanakan,-0.045407714843747726
8582,37.83,37.862354,Kab. Purwakarta,Cibatu,-0.03235427856445483
8373,57.58,57.41546,Kab. Subang,Compreng,0.16454132080077954
7152,62.37,62.476814,Kab. Majalengka,Lemahsugih,-0.10681427001953381
5264,17.85,17.75005,Kab. Sukabumi,Cidahu,0.0999504089355483
7373,45.16,45.16072,Kab. Sumedang,Cimanggung,-0.0007208251953159106
1271,91.87,92.02331,Kota Bandung,Gedebage,-0.1533078002929642
4944,63.56,63.621788,Kab. Cirebon,Jamblang,-0.061788024902341476
5916,42.28,42.250835,Kab. Garut,Tarogong Kidul,0.029164581298829262
9580,59.18,59.27849,Kab. Bandung Barat,Cikalongwetan,-0.09848815917968778
3216,70.95,70.88971,Kota Bekasi,Medan Satria,0.06029052734375284
8643,50.32,51.073826,Kab. Purwakarta,Pasawahan,-0.7538258361816403
1201,72.42,72.13505,Kota Bandung,Cibiru,0.28495208740234546
81,70.51,70.50173,Kab. Bandung,Margaasih,0.008268127441411366
9169,50.75,50.650806,Kab. Karawang,Batujaya,0.09919357299804688
5518,50.9,50.978443,Kab. Sukabumi,Ciracap,-0.07844314575195455
1492,80.77,80.758224,Kota Bandung,Cibeunying Kidul,0.011775512695308521
2731,62.6,62.621796,Kab. Bekasi,Cikarang Selatan,-0.02179565429687358
1804,63.07,63.125618,Kab. Bogor,Ciomas,-0.055617980957030966
2043,37.38,37.41962,Kab. Bogor,Cigudeg,-0.03962051391601307
5027,50.47,50.88439,Kab. Cirebon,Suranenggala,-0.4143917846679699
2522,50.91,51.45363,Kota Bogor,Bogor Selatan,-0.5436285400390659
9164,50.75,50.67718,Kab. Karawang,Batujaya,0.07281875610351562
1752,79.73,79.74663,Kab. Bogor,Megamendung,-0.01662780761718352
9699,63.24,63.202583,Kab. Bandung Barat,Rongga,0.03741668701172074
9292,50.88,50.87737,Kab. Karawang,Cilebar,0.002631072998049433
3388,95.69,95.67573,Kota Bekasi,Pondok Gede,0.014272155761716476
7163,45.65,45.737045,Kab. Majalengka,Talaga,-0.08704528808593892
5940,27.38,27.484903,Kab. Garut,Banyuresmi,-0.10490333557129006
4242,48.48,48.584774,Kab. Tasikmalaya,Cigalontang,-0.1047740173339875
7866,47.19,47.10868,Kab. Indramayu,Bongas,0.08131927490234148
7996,55.31,55.165787,Kab. Indramayu,Arahan,0.14421325683593977
6915,38.35,38.3371,Kab. Kuningan,Cibeureum,0.012899017333985796
8401,62.74,62.790688,Kab. Subang,Patokbeusi,-0.05068756103515426
6733,38.77,38.74455,Kab. Kuningan,Pancalang,0.02545120239258125
8674,56.88,56.87712,Kab. Purwakarta,Sukatani,0.002879028320315058
4191,10.67,10.697222,Kab. Tasikmalaya,Culamega,-0.027221755981445384
9008,44.22,44.20478,Kab. Karawang,Cilamaya Wetan,0.015219421386717613
2661,69.77,69.72926,Kab. Bekasi,Cikarang Barat,0.04073669433593352
6223,27.51,27.76377,Kab. Garut,Cisurupan,-0.2537691497802719
3132,85.38,85.346596,Kota Bekasi,Bekasi Utara,0.0334042358398392
3969,33.08,33.082302,Kab. Tasikmalaya,Karangnunggal,-0.0023020935058610803
9549,76.55,76.58363,Kab. Bandung Barat,Cisarua,-0.03363342285156534
2909,76.93,76.971634,Kab. Bekasi,Bojongmangu,-0.04163391113280568
6031,40.56,40.76382,Kab. Garut,Selaawi,-0.2038206481933571
8078,53.29,53.358948,Kab. Subang,Kalijati,-0.06894775390625085
7424,52.98,52.7855,Kab. Sumedang,Conggeang,0.19450042724609062
3288,71.96,72.00076,Kota Bekasi,Jatisampurna,-0.04076293945313125
5957,45.25,45.264282,Kab. Garut,Bayongbong,-0.0142822265625
5721,21.8,22.277983,Kab. Sukabumi,Sirnaresmi,-0.4779827117919915
6117,41.94,41.981407,Kab. Garut,Pamulihan,-0.041407165527346024
8391,55.15,55.112236,Kab. Subang,Patokbeusi,0.03776397705077983
8656,49.29,49.31098,Kab. Purwakarta,Sukatani,-0.020981750488282103
2832,71.6,71.39176,Kab. Bekasi,Babelan,0.20823822021483807
7259,71.11,70.90867,Kab. Majalengka,Malausma,0.20133148193359318
4003,18.98,19.473005,Kab. Tasikmalaya,Parungponteng,-0.49300529479980426
5205,29.26,29.35945,Kab. Sukabumi,Palabuhanratu,-0.09944938659667812
7655,29.74,30.18608,Kab. Sumedang,Jatinunggal,-0.44608093261718906
3929,10.31,10.304382,Kab. Tasikmalaya,Bantarkalong,0.005617675781250497
5941,27.38,27.441973,Kab. Garut,Banyuresmi,-0.06197273254394631
8224,79.34,79.33262,Kab. Subang,Pamanukan,0.007381286621097161
4258,24.17,24.15493,Kab. Tasikmalaya,Sukahening,0.015069885253907955
9476,57.69,57.784904,Kab. Bandung Barat,Lembang,-0.09490447998047102
7406,26.85,26.834473,Kab. Sumedang,Pamulihan,0.015527343750001421
7334,43.44,43.40927,Kab. Sumedang,Sumedang Selatan,0.030728759765622726
51,46.36,46.31968,Kab. Bandung,Cilengkrang,0.04032073974609318
7060,47.29,47.25298,Kab. Majalengka,Cigasong,0.03702072143554602
4528,48.86,48.82956,Kab. Cirebon,Depok,0.03044067382812443
3375,95.69,95.678986,Kota Bekasi,Pondok Gede,0.011014404296872726
3752,84.0,84.022964,Kota Depok,Bojongsari,-0.0229644775390625
9527,84.15,84.15379,Kab. Bandung Barat,Cisarua,-0.0037933349609318157
3452,64.73,64.680664,Kota Depok,Pancoran Mas,0.04933593750000398
2102,53.42,53.451336,Kab. Bogor,Tenjo,-0.03133590698242017
7699,46.36,46.387814,Kab. Indramayu,Losarang,-0.027813568115234943
1902,59.0,59.09678,Kab. Bogor,Tajurhalang,-0.09677886962890625
4006,28.81,28.870481,Kab. Tasikmalaya,Sodonghilir,-0.060481491088868466
2932,76.93,76.99213,Kab. Bekasi,Bojongmangu,-0.06212646484374318
1256,89.93,89.93946,Kota Bandung,Cinambo,-0.009460754394524429
7770,45.39,45.29343,Kab. Indramayu,Kroya,0.09656967163085994
938,96.31,96.30851,Kota Bandung,Regol,0.0014901733398460237
7188,52.55,52.542812,Kab. Majalengka,Argapura,0.007187652587887783
924,61.85,61.878735,Kota Bandung,Lengkong,-0.028734588623045454
9203,45.04,44.98053,Kab. Karawang,Pakisjaya,0.05947021484374915
9728,64.24,64.2719,Kab. Bandung Barat,Sindangkerta,-0.031896362304692616
9528,76.55,76.587105,Kab. Bandung Barat,Cisarua,-0.03710479736328409
4470,49.36,49.190205,Kab. Cirebon,Plered,0.1697953796386713
4403,62.53,62.477097,Kota Tasikmalaya,Tamansari,0.05290344238281364
2625,75.37,75.32973,Kota Bogor,Bogor Tengah,0.04027282714844205
1103,80.93,80.910286,Kota Bandung,Batununggal,0.01971405029297557
7796,51.73,51.753597,Kab. Indramayu,Terisi,-0.0235972595214875
9920,51.08,50.78861,Kota Banjar,Banjar,0.29139144897460767
4749,56.03,55.977253,Kab. Cirebon,Kaliwedi,0.05274703979492301
2975,54.36,54.25044,Kab. Bekasi,Setu,0.10956130981445256
3310,78.99,78.88738,Kota Bekasi,Mustika Jaya,0.10261749267577613
6665,58.03,57.951412,Kab. Kuningan,Cilimus,0.07858779907226676
6853,15.6,15.57324,Kab. Kuningan,Kalimanggis,0.026759719848632457
8922,63.84,63.795074,Kab. Karawang,Pangkalan,0.04492553710937841
6700,23.76,23.974098,Kab. Kuningan,Darma,-0.2140982055664047
8461,30.08,29.94186,Kab. Subang,Dawuan,0.13813980102538892
4082,15.68,15.668457,Kab. Tasikmalaya,Jamanis,0.011542968749999716
1799,55.47,55.480618,Kab. Bogor,Ciomas,-0.010617523193360512
2607,55.93,55.94345,Kota Bogor,Bogor Barat,-0.013450927734375284
2403,70.76,70.75406,Kab. Bogor,Cijeruk,0.005941162109380116
3708,84.0,84.022964,Kota Depok,Bojongsari,-0.0229644775390625
6111,29.64,29.64696,Kab. Garut,Pakenjeng,-0.006959304809569744
5438,33.23,33.156567,Kab. Sukabumi,Pabuaran,0.07343338012695
5186,74.51,74.56305,Kota Cirebon,Kejaksan,-0.053049316406244884
2826,59.07,59.03235,Kab. Bekasi,Tarumajaya,0.037651367187500284
5427,33.23,33.169315,Kab. Sukabumi,Pabuaran,0.06068466186523125
3880,47.56,47.562878,Kab. Tasikmalaya,Ciawi,-0.0028776550292946013
7988,55.31,55.22359,Kab. Indramayu,Arahan,0.08640914916992415
679,67.98,67.98854,Kab. Bandung,Cangkuang,-0.008540649414058521
2897,49.64,49.498405,Kab. Bekasi,Cibarusah,0.14159454345703182
6346,36.86,36.797062,Kab. Ciamis,Cikoneng,0.0629380798339838
4901,44.27,44.327667,Kab. Cirebon,Talun,-0.057667236328121874
2824,51.47,51.64369,Kab. Bekasi,Tarumajaya,-0.173688201904298
8600,51.31,50.811832,Kab. Purwakarta,Darangdan,0.49816757202148665
3173,74.18,74.13882,Kota Bekasi,Rawalumbu,0.04118316650391307
9285,58.47,58.546535,Kab. Karawang,Cilebar,-0.07653549194336051
2915,76.93,76.96822,Kab. Bekasi,Bojongmangu,-0.03822357177733693
6120,34.35,34.314186,Kab. Garut,Pamulihan,0.03581390380859517
6371,5.77,5.769587,Kab. Ciamis,Cidolog,0.00041296005248980805
546,70.41,70.42475,Kab. Bandung,Baleendah,-0.01475128173828466
2423,52.28,52.221886,Kab. Bogor,Cigombong,0.05811431884765739
6777,60.66,60.774487,Kab. Kuningan,Selajambe,-0.11448654174805029
5967,23.68,23.441284,Kab. Garut,Cigedug,0.23871582031249972
6156,3.94,4.0051656,Kab. Garut,Cihurip,-0.0651655769348145
7807,59.32,59.30141,Kab. Indramayu,Terisi,0.01858932495117216
9039,44.22,44.225098,Kab. Karawang,Cilamaya Wetan,-0.005097656250001137
